"id","client_id","hitdatetime","action","payment_amount"
1866,418541,2021-08-31 19:22:54.000,choose-method,0.00
1867,418541,2021-08-31 19:24:06.000,accept-method,0.00
1868,418541,2021-08-31 19:26:02.000,make-payment,1492.81
1869,142383,2021-03-15 05:34:05.000,open-paystation,0.00
1870,142383,2021-03-15 05:38:24.000,choose-method,0.00
1871,142383,2021-03-15 05:40:01.000,accept-method,0.00
1872,142383,2021-03-15 05:41:10.000,reject-payment,2886.18
1873,142383,2021-03-28 00:05:12.000,open-paystation,0.00
1874,142383,2021-03-28 00:07:45.000,choose-method,0.00
1875,142383,2021-03-28 00:10:17.000,accept-method,0.00
1876,142383,2021-03-28 00:15:03.000,make-payment,2039.68
1877,760628,2021-08-28 21:23:08.000,open-paystation,0.00
1878,760628,2021-08-28 21:27:14.000,choose-method,0.00
1879,760628,2021-08-28 21:28:35.000,accept-method,0.00
1880,760628,2021-08-28 21:30:40.000,make-payment,769.82
1881,760628,2021-08-30 10:05:43.000,open-paystation,0.00
1882,760628,2021-08-30 10:09:38.000,choose-method,0.00
1883,760628,2021-08-30 10:12:22.000,accept-method,0.00
1884,760628,2021-08-30 10:14:19.000,make-payment,2284.51
