"client_id","hitdatetime","action"
222807,2019-03-24 17:15:37.000,visit
697065,2019-03-24 21:33:10.000,visit
382643,2019-03-24 21:53:36.000,visit
259582,2019-03-24 23:28:56.000,visit
549044,2019-03-24 23:59:29.000,visit
653600,2019-03-25 04:33:35.000,login
368264,2019-03-25 06:03:21.000,visit
694592,2019-03-25 07:41:16.000,visit
609889,2019-03-25 07:45:07.000,visit
752819,2019-03-25 10:30:16.000,visit
838294,2019-03-25 10:33:35.000,visit
926058,2019-03-25 11:34:54.000,login
269083,2019-03-25 12:19:23.000,visit
609889,2019-03-25 14:07:45.000,visit
382643,2019-03-25 15:37:14.000,login
980584,2019-03-25 23:37:12.000,visit
120276,2019-03-26 02:25:48.000,visit
269083,2019-03-26 09:00:21.000,visit
532109,2019-03-26 12:43:15.000,visit
994521,2019-03-26 14:07:42.000,visit
842419,2019-03-26 14:40:02.000,visit
926058,2019-03-26 15:28:19.000,visit
609965,2019-03-26 16:00:00.000,visit
752819,2019-03-26 17:15:24.000,visit
869459,2019-03-26 17:48:35.000,visit
222807,2019-03-27 00:08:20.000,visit
950427,2019-03-27 00:15:51.000,visit
549044,2019-03-27 01:16:11.000,visit
929329,2019-03-27 02:30:08.000,visit
238540,2019-03-27 02:32:17.000,visit
787474,2019-03-27 02:35:05.000,visit
207872,2019-03-27 04:44:21.000,visit
405252,2019-03-27 04:48:51.000,visit
609889,2019-03-27 08:42:26.000,visit
534628,2019-03-27 10:58:15.000,visit
707729,2019-03-27 11:46:07.000,login
627785,2019-03-27 16:18:23.000,visit
120276,2019-03-27 16:37:00.000,visit
301553,2019-03-27 18:39:06.000,visit
838294,2019-03-27 19:10:31.000,visit
704287,2019-03-27 19:26:31.000,visit
772215,2019-03-27 19:31:36.000,visit
522354,2019-03-27 20:39:49.000,visit
653600,2019-03-27 22:18:12.000,login
926058,2019-03-27 22:36:36.000,login
704287,2019-03-27 22:37:20.000,login
259582,2019-03-27 23:22:47.000,visit
549044,2019-03-27 23:25:43.000,visit
915716,2019-03-27 23:58:18.000,visit
238540,2019-03-28 01:42:32.000,visit
694592,2019-03-28 01:46:49.000,login
707729,2019-03-28 01:47:08.000,login
600038,2019-03-28 05:10:05.000,visit
368264,2019-03-28 09:31:40.000,visit
869459,2019-03-28 13:26:01.000,visit
610577,2019-03-28 13:56:46.000,visit
219151,2019-03-28 15:38:48.000,visit
752819,2019-03-28 15:50:54.000,visit
600038,2019-03-28 16:31:37.000,registration
238540,2019-03-28 18:57:31.000,visit
550013,2019-03-28 19:48:47.000,visit
532109,2019-03-28 20:54:30.000,visit
120276,2019-03-28 21:10:26.000,visit
994521,2019-03-29 01:00:05.000,visit
195186,2019-03-29 03:13:13.000,visit
719967,2019-03-29 04:46:54.000,visit
980584,2019-03-29 06:58:21.000,visit
195186,2019-03-29 10:22:42.000,visit
549044,2019-03-29 12:48:46.000,visit
259582,2019-03-29 13:57:17.000,visit
600038,2019-03-29 14:17:32.000,visit
120276,2019-03-29 14:35:20.000,visit
950427,2019-03-29 18:29:50.000,visit
772215,2019-03-29 21:31:46.000,visit
838294,2019-03-29 23:32:46.000,visit
707729,2019-03-29 23:37:54.000,visit
382596,2019-03-30 00:08:46.000,visit
704287,2019-03-30 00:42:59.000,login
694592,2019-03-30 02:18:37.000,visit
926058,2019-03-30 04:53:39.000,visit
532109,2019-03-30 06:51:09.000,visit
534628,2019-03-30 08:11:21.000,visit
772215,2019-03-30 09:48:10.000,visit
219151,2019-03-30 11:10:32.000,visit
207872,2019-03-30 11:14:26.000,visit
195186,2019-03-30 11:33:48.000,login
653600,2019-03-30 12:17:14.000,login
600038,2019-03-30 12:38:43.000,visit
980584,2019-03-30 12:54:25.000,visit
263107,2019-03-30 13:23:02.000,visit
815776,2019-03-30 15:10:51.000,visit
368264,2019-03-30 16:00:58.000,visit
772215,2019-03-30 16:02:15.000,visit
620946,2019-03-30 22:11:55.000,visit
787474,2019-03-30 22:45:26.000,visit
614024,2019-03-30 23:12:24.000,visit
550013,2019-03-31 02:10:48.000,visit
475408,2019-03-31 05:46:42.000,visit
787474,2019-03-31 06:07:52.000,visit
627785,2019-03-31 07:04:01.000,visit
534628,2019-03-31 10:13:47.000,visit
475408,2019-03-31 10:37:04.000,visit
842419,2019-03-31 12:40:58.000,visit
918743,2019-03-31 14:26:24.000,visit
405252,2019-03-31 15:12:05.000,visit
532109,2019-03-31 15:46:08.000,visit
787474,2019-03-31 17:49:42.000,visit
994521,2019-03-31 18:41:08.000,visit
842419,2019-03-31 23:57:22.000,visit
227327,2019-04-01 00:10:12.000,visit
915716,2019-04-01 01:00:01.000,visit
815776,2019-04-01 01:27:39.000,visit
600038,2019-04-01 02:52:05.000,N/A
609965,2019-04-01 04:09:48.000,visit
600038,2019-04-01 04:40:07.000,visit
600038,2019-04-01 05:09:28.000,visit
382643,2019-04-01 09:48:29.000,login
694592,2019-04-01 13:47:19.000,login
614024,2019-04-01 15:44:50.000,visit
704287,2019-04-01 17:36:56.000,visit
719967,2019-04-01 21:04:13.000,visit
195186,2019-04-01 22:17:25.000,visit
259582,2019-04-02 00:07:40.000,visit
787474,2019-04-02 01:30:43.000,visit
994521,2019-04-02 02:32:42.000,visit
549044,2019-04-02 04:23:25.000,visit
869459,2019-04-02 07:09:40.000,visit
704287,2019-04-02 08:20:04.000,visit
405252,2019-04-02 10:27:20.000,visit
894626,2019-04-02 15:39:18.000,visit
994521,2019-04-02 15:41:31.000,visit
929329,2019-04-02 16:33:03.000,visit
227327,2019-04-02 16:42:44.000,visit
787474,2019-04-02 19:25:35.000,visit
694592,2019-04-02 21:16:00.000,visit
838294,2019-04-02 21:55:16.000,visit
475408,2019-04-02 22:36:20.000,visit
534628,2019-04-02 23:42:26.000,visit
609889,2019-04-03 00:34:08.000,visit
980584,2019-04-03 01:28:31.000,visit
301553,2019-04-03 04:00:33.000,visit
704287,2019-04-03 05:18:35.000,login
610577,2019-04-03 05:56:48.000,visit
918743,2019-04-03 06:02:50.000,visit
869459,2019-04-03 07:15:53.000,visit
522354,2019-04-03 08:15:07.000,visit
600038,2019-04-03 10:50:01.000,login
614024,2019-04-03 11:06:25.000,registration
926058,2019-04-03 12:45:42.000,visit
694592,2019-04-03 18:34:33.000,visit
752819,2019-04-03 18:39:45.000,visit
772215,2019-04-03 19:55:57.000,visit
926058,2019-04-03 23:42:49.000,visit
707729,2019-04-04 04:16:25.000,visit
926058,2019-04-04 08:00:21.000,visit
772215,2019-04-04 09:32:10.000,visit
368264,2019-04-04 10:41:17.000,visit
238540,2019-04-04 12:04:02.000,visit
980584,2019-04-04 14:46:03.000,visit
123878,2019-04-04 17:27:06.000,visit
707729,2019-04-04 17:40:22.000,visit
195186,2019-04-04 23:24:40.000,visit
120276,2019-04-04 23:35:09.000,visit
894626,2019-04-05 02:45:50.000,visit
772215,2019-04-05 03:01:52.000,visit
707729,2019-04-05 03:20:15.000,visit
532109,2019-04-05 05:15:29.000,visit
918743,2019-04-05 05:36:40.000,visit
933772,2019-04-05 06:31:34.000,visit
842419,2019-04-05 08:44:49.000,visit
614024,2019-04-05 09:00:49.000,login
382643,2019-04-05 11:45:17.000,login
918743,2019-04-05 13:14:13.000,visit
123878,2019-04-05 13:37:51.000,visit
600038,2019-04-05 13:38:50.000,visit
550013,2019-04-05 15:53:47.000,visit
752819,2019-04-05 16:15:56.000,visit
609889,2019-04-05 17:33:13.000,visit
382596,2019-04-05 20:21:27.000,visit
620946,2019-04-05 21:59:06.000,visit
694592,2019-04-06 00:29:01.000,visit
263107,2019-04-06 00:44:46.000,visit
382643,2019-04-06 03:30:41.000,login
207872,2019-04-06 04:00:36.000,visit
522354,2019-04-06 04:15:23.000,visit
787474,2019-04-06 06:56:27.000,visit
815776,2019-04-06 07:26:15.000,visit
600038,2019-04-06 09:22:32.000,visit
207872,2019-04-06 12:42:46.000,visit
614024,2019-04-06 13:23:57.000,visit
405252,2019-04-06 13:50:30.000,visit
704287,2019-04-06 14:26:46.000,visit
532109,2019-04-06 15:38:38.000,visit
475408,2019-04-06 16:51:47.000,visit
605490,2019-04-06 21:59:10.000,visit
842419,2019-04-06 23:03:08.000,visit
227327,2019-04-07 00:49:13.000,visit
263107,2019-04-07 01:38:19.000,visit
915716,2019-04-07 02:38:35.000,visit
614024,2019-04-07 02:42:04.000,login
522354,2019-04-07 03:23:55.000,visit
980584,2019-04-07 05:15:45.000,visit
240126,2019-04-07 05:22:55.000,visit
609965,2019-04-07 10:53:29.000,visit
707729,2019-04-07 11:46:06.000,visit
929329,2019-04-07 11:53:32.000,visit
259582,2019-04-07 11:56:11.000,visit
382596,2019-04-07 13:39:08.000,visit
894626,2019-04-07 14:51:31.000,visit
787474,2019-04-07 15:24:44.000,visit
600038,2019-04-07 15:34:35.000,visit
842419,2019-04-07 23:31:21.000,visit
405252,2019-04-08 00:12:45.000,visit
610577,2019-04-08 00:26:18.000,visit
620946,2019-04-08 01:25:05.000,visit
101838,2019-04-08 03:33:46.000,visit
382596,2019-04-08 03:43:20.000,visit
704287,2019-04-08 07:37:56.000,visit
549044,2019-04-08 07:54:56.000,visit
534628,2019-04-08 07:57:07.000,visit
101838,2019-04-08 09:20:50.000,registration
195186,2019-04-08 09:38:22.000,visit
301553,2019-04-08 10:15:28.000,visit
994521,2019-04-08 10:53:52.000,visit
609965,2019-04-08 11:58:25.000,visit
600038,2019-04-08 13:05:29.000,login
838294,2019-04-08 15:36:50.000,visit
752819,2019-04-08 16:16:51.000,visit
609965,2019-04-08 17:50:13.000,visit
719967,2019-04-08 18:27:12.000,visit
772215,2019-04-08 18:40:48.000,visit
842419,2019-04-08 19:38:00.000,visit
610577,2019-04-09 00:53:15.000,visit
933772,2019-04-09 03:08:59.000,visit
869459,2019-04-09 05:21:12.000,visit
240126,2019-04-09 07:12:18.000,visit
101838,2019-04-09 07:45:08.000,visit
550013,2019-04-09 11:56:03.000,visit
815776,2019-04-09 17:22:24.000,visit
838294,2019-04-09 19:44:57.000,visit
101838,2019-04-09 21:05:05.000,login
614024,2019-04-09 21:48:08.000,login
933772,2019-04-10 00:02:52.000,visit
238540,2019-04-10 00:29:12.000,visit
123878,2019-04-10 00:38:14.000,registration
815776,2019-04-10 02:31:22.000,visit
532109,2019-04-10 06:12:54.000,visit
120276,2019-04-10 08:26:57.000,visit
838294,2019-04-10 11:09:40.000,visit
534628,2019-04-10 11:20:09.000,visit
926058,2019-04-10 13:32:08.000,visit
475408,2019-04-10 17:10:10.000,visit
227327,2019-04-10 17:19:48.000,visit
787474,2019-04-10 20:15:09.000,visit
894626,2019-04-10 20:27:33.000,visit
918743,2019-04-11 01:03:34.000,visit
123878,2019-04-11 01:13:47.000,login
620946,2019-04-11 01:37:50.000,visit
368264,2019-04-11 04:43:59.000,visit
929329,2019-04-11 05:03:23.000,visit
123878,2019-04-11 09:57:14.000,visit
263107,2019-04-11 12:49:20.000,visit
614024,2019-04-11 14:44:26.000,visit
694592,2019-04-11 15:54:52.000,visit
405252,2019-04-11 18:10:23.000,visit
259582,2019-04-11 18:48:49.000,visit
869459,2019-04-12 01:18:39.000,visit
238540,2019-04-12 02:42:08.000,visit
534628,2019-04-12 03:21:52.000,visit
123878,2019-04-12 05:27:58.000,visit
600038,2019-04-12 08:31:42.000,visit
980584,2019-04-12 08:59:08.000,visit
550013,2019-04-12 09:09:27.000,visit
772215,2019-04-12 11:06:34.000,visit
522354,2019-04-12 11:22:07.000,visit
894626,2019-04-12 11:32:39.000,visit
926058,2019-04-12 11:46:23.000,visit
207872,2019-04-12 14:38:18.000,visit
240126,2019-04-12 14:47:38.000,visit
933772,2019-04-12 16:55:15.000,visit
609965,2019-04-13 00:17:54.000,visit
382596,2019-04-13 02:51:50.000,visit
610577,2019-04-13 10:09:30.000,visit
301553,2019-04-13 10:57:08.000,visit
263107,2019-04-13 11:50:32.000,visit
704287,2019-04-13 15:00:13.000,visit
263107,2019-04-13 16:31:24.000,visit
605490,2019-04-13 17:31:21.000,visit
259582,2019-04-13 18:41:46.000,visit
929329,2019-04-13 20:36:29.000,visit
101838,2019-04-13 21:15:56.000,visit
195186,2019-04-14 01:52:41.000,visit
382596,2019-04-14 02:21:13.000,visit
227327,2019-04-14 02:47:14.000,visit
368264,2019-04-14 08:13:46.000,visit
894626,2019-04-14 08:16:03.000,visit
694592,2019-04-14 08:28:04.000,visit
933772,2019-04-14 09:32:23.000,visit
610577,2019-04-14 09:54:36.000,visit
532109,2019-04-14 14:10:41.000,visit
123878,2019-04-14 14:35:04.000,visit
704287,2019-04-14 16:01:20.000,visit
549044,2019-04-14 16:46:00.000,visit
994521,2019-04-14 19:33:46.000,visit
614024,2019-04-14 20:15:11.000,login
719967,2019-04-14 22:55:02.000,visit
123878,2019-04-14 22:58:22.000,login
752819,2019-04-14 23:48:35.000,visit
368264,2019-04-15 01:11:03.000,visit
869459,2019-04-15 02:44:05.000,visit
117785,2019-04-15 04:50:21.000,visit
842419,2019-04-15 10:06:02.000,visit
614024,2019-04-15 10:36:18.000,visit
918743,2019-04-15 16:55:44.000,visit
869459,2019-04-15 17:10:46.000,visit
815776,2019-04-15 18:33:25.000,visit
910843,2019-04-15 22:54:17.000,visit
522354,2019-04-16 01:37:38.000,visit
842419,2019-04-16 02:04:43.000,visit
120276,2019-04-16 02:39:50.000,visit
994521,2019-04-16 05:49:09.000,visit
238540,2019-04-16 07:15:51.000,visit
838294,2019-04-16 09:04:33.000,visit
614024,2019-04-16 10:59:07.000,visit
994521,2019-04-16 11:51:11.000,visit
195186,2019-04-16 15:59:14.000,visit
123878,2019-04-16 16:10:42.000,visit
704287,2019-04-16 16:59:38.000,visit
534628,2019-04-16 17:05:39.000,visit
550013,2019-04-16 20:21:20.000,visit
752819,2019-04-16 20:57:08.000,visit
207872,2019-04-16 21:25:05.000,visit
772215,2019-04-16 21:49:27.000,visit
600038,2019-04-16 22:47:24.000,visit
610577,2019-04-17 00:03:24.000,visit
620946,2019-04-17 02:19:29.000,visit
233508,2019-04-17 04:13:25.000,visit
918743,2019-04-17 04:15:38.000,visit
787474,2019-04-17 05:34:16.000,visit
196352,2019-04-17 07:30:11.000,visit
301553,2019-04-17 07:52:48.000,visit
874144,2019-04-17 13:20:21.000,visit
101838,2019-04-17 13:33:55.000,visit
368264,2019-04-17 14:16:34.000,visit
405252,2019-04-17 17:53:33.000,visit
894626,2019-04-17 21:17:08.000,visit
614024,2019-04-17 23:45:27.000,login
610577,2019-04-18 00:34:40.000,visit
101838,2019-04-18 05:36:41.000,visit
532109,2019-04-18 06:00:39.000,visit
926058,2019-04-18 06:58:55.000,visit
195186,2019-04-18 07:44:49.000,visit
240126,2019-04-18 13:57:18.000,visit
610577,2019-04-18 18:38:32.000,visit
994521,2019-04-18 19:14:30.000,visit
368264,2019-04-18 19:54:55.000,visit
549044,2019-04-18 22:26:31.000,visit
910843,2019-04-19 04:55:02.000,visit
610577,2019-04-19 05:03:25.000,visit
399420,2019-04-19 05:21:00.000,visit
117785,2019-04-19 09:14:32.000,visit
227327,2019-04-19 13:47:54.000,visit
196352,2019-04-19 13:51:22.000,visit
605490,2019-04-19 13:55:56.000,visit
259582,2019-04-19 15:32:59.000,visit
609965,2019-04-19 17:13:50.000,visit
918743,2019-04-19 21:48:19.000,visit
620946,2019-04-19 22:03:45.000,visit
382596,2019-04-20 00:50:02.000,visit
240126,2019-04-20 01:07:36.000,visit
196352,2019-04-20 02:11:53.000,visit
929329,2019-04-20 04:46:28.000,visit
207872,2019-04-20 06:23:54.000,visit
123878,2019-04-20 09:57:12.000,login
719967,2019-04-20 10:41:51.000,visit
263107,2019-04-20 12:16:07.000,visit
196352,2019-04-20 12:17:36.000,registration
869459,2019-04-20 12:23:31.000,visit
838294,2019-04-20 12:43:54.000,visit
117785,2019-04-20 14:37:05.000,visit
120276,2019-04-20 14:56:43.000,visit
101838,2019-04-20 21:56:06.000,visit
815776,2019-04-21 00:12:09.000,visit
694592,2019-04-21 00:46:25.000,visit
869459,2019-04-21 00:49:41.000,visit
894626,2019-04-21 02:41:35.000,visit
994521,2019-04-21 03:12:38.000,visit
522354,2019-04-21 03:47:05.000,visit
123878,2019-04-21 03:49:08.000,visit
399420,2019-04-21 06:10:20.000,registration
933772,2019-04-21 06:47:22.000,visit
301553,2019-04-21 08:33:53.000,visit
842419,2019-04-21 09:16:15.000,visit
117785,2019-04-21 09:25:08.000,registration
838294,2019-04-21 13:58:53.000,visit
255008,2019-04-21 14:59:32.000,visit
924657,2019-04-21 16:28:05.000,visit
259582,2019-04-21 17:26:06.000,visit
620946,2019-04-21 21:14:26.000,visit
196352,2019-04-21 22:12:54.000,login
894626,2019-04-22 00:28:52.000,visit
926058,2019-04-22 01:05:47.000,visit
101838,2019-04-22 01:06:58.000,visit
752819,2019-04-22 01:35:11.000,visit
609965,2019-04-22 02:32:02.000,visit
238540,2019-04-22 07:02:12.000,visit
694592,2019-04-22 08:13:30.000,visit
614024,2019-04-22 10:06:25.000,visit
405252,2019-04-22 10:16:05.000,visit
874144,2019-04-22 11:10:29.000,visit
368264,2019-04-22 13:06:50.000,visit
926058,2019-04-22 14:46:39.000,visit
534628,2019-04-22 16:42:53.000,visit
704287,2019-04-22 18:46:37.000,visit
532109,2019-04-22 19:48:16.000,visit
719967,2019-04-22 21:43:28.000,visit
382596,2019-04-22 22:41:38.000,visit
610577,2019-04-23 01:27:00.000,visit
227327,2019-04-23 01:35:20.000,visit
610577,2019-04-23 02:56:42.000,visit
263107,2019-04-23 04:02:33.000,visit
207872,2019-04-23 04:20:00.000,visit
772215,2019-04-23 04:55:19.000,visit
550013,2019-04-23 05:10:51.000,visit
117785,2019-04-23 05:49:43.000,login
233508,2019-04-23 07:56:38.000,visit
196352,2019-04-23 10:24:49.000,visit
399420,2019-04-23 11:50:54.000,visit
600038,2019-04-23 12:39:18.000,visit
933772,2019-04-23 14:15:47.000,visit
195186,2019-04-23 15:43:38.000,visit
233508,2019-04-23 17:02:44.000,registration
894626,2019-04-23 19:39:43.000,visit
610577,2019-04-23 20:01:57.000,visit
227327,2019-04-23 20:29:10.000,visit
195186,2019-04-23 20:51:44.000,visit
368264,2019-04-23 21:19:49.000,visit
787474,2019-04-23 22:05:48.000,visit
620946,2019-04-23 23:48:15.000,visit
101838,2019-04-24 02:33:05.000,visit
125200,2019-04-24 07:41:40.000,visit
549044,2019-04-24 10:46:53.000,visit
924657,2019-04-24 20:45:27.000,registration
918743,2019-04-24 20:51:38.000,visit
101838,2019-04-24 23:41:31.000,visit
694592,2019-04-25 01:58:35.000,visit
605490,2019-04-25 02:16:59.000,visit
549044,2019-04-25 04:29:55.000,visit
117785,2019-04-25 06:37:59.000,visit
255008,2019-04-25 07:33:51.000,registration
196352,2019-04-25 09:43:39.000,login
240126,2019-04-25 10:57:05.000,visit
614024,2019-04-25 11:07:26.000,visit
259582,2019-04-25 16:30:37.000,visit
125200,2019-04-25 16:32:10.000,registration
301553,2019-04-25 23:43:29.000,visit
910843,2019-04-26 00:00:15.000,visit
233508,2019-04-26 00:16:14.000,login
399420,2019-04-26 03:35:08.000,login
120276,2019-04-26 03:48:05.000,visit
719967,2019-04-26 04:53:59.000,visit
614024,2019-04-26 06:41:04.000,visit
994521,2019-04-26 07:41:04.000,visit
929329,2019-04-26 08:21:17.000,visit
511456,2019-04-26 08:45:35.000,visit
600038,2019-04-26 09:06:07.000,visit
196352,2019-04-26 14:06:59.000,login
399420,2019-04-26 15:32:45.000,login
207872,2019-04-26 15:51:25.000,visit
255008,2019-04-26 17:10:34.000,login
924657,2019-04-26 18:53:10.000,visit
842419,2019-04-26 19:43:33.000,visit
382596,2019-04-26 22:31:45.000,visit
233508,2019-04-27 04:28:43.000,visit
643388,2019-04-27 06:29:38.000,visit
643388,2019-04-27 07:27:12.000,visit
869459,2019-04-27 07:43:34.000,visit
238540,2019-04-27 08:27:52.000,visit
610577,2019-04-27 09:09:12.000,visit
368264,2019-04-27 11:03:43.000,visit
405252,2019-04-27 11:34:25.000,visit
605490,2019-04-27 12:15:30.000,visit
511456,2019-04-27 15:07:02.000,visit
123878,2019-04-27 15:31:38.000,visit
926058,2019-04-27 15:36:30.000,visit
815776,2019-04-27 16:18:54.000,visit
123878,2019-04-27 16:41:11.000,visit
874144,2019-04-27 17:47:07.000,visit
195186,2019-04-27 21:48:11.000,visit
125200,2019-04-27 22:21:50.000,visit
719967,2019-04-27 22:29:51.000,visit
425716,2019-04-27 22:53:11.000,visit
101838,2019-04-28 00:34:13.000,visit
600038,2019-04-28 01:14:23.000,visit
532109,2019-04-28 02:48:36.000,visit
838294,2019-04-28 03:49:33.000,visit
924657,2019-04-28 04:15:30.000,login
255008,2019-04-28 06:58:51.000,visit
255008,2019-04-28 07:28:33.000,login
787474,2019-04-28 14:53:28.000,visit
196352,2019-04-28 19:08:43.000,visit
704287,2019-04-28 21:51:09.000,visit
752819,2019-04-28 22:09:56.000,visit
117785,2019-04-28 22:41:34.000,login
609965,2019-04-28 22:41:57.000,visit
894626,2019-04-28 23:46:59.000,visit
534628,2019-04-29 01:00:25.000,visit
125200,2019-04-29 02:11:17.000,visit
263107,2019-04-29 06:13:31.000,visit
227327,2019-04-29 07:34:45.000,visit
787474,2019-04-29 11:44:22.000,visit
301553,2019-04-29 13:08:38.000,visit
620946,2019-04-29 16:06:55.000,visit
643388,2019-04-29 17:07:04.000,visit
195186,2019-04-29 18:49:31.000,visit
772215,2019-04-29 19:27:01.000,visit
620946,2019-04-29 20:42:49.000,visit
259582,2019-04-29 21:02:36.000,visit
610577,2019-04-29 21:41:23.000,visit
125200,2019-04-29 22:20:06.000,login
368264,2019-04-29 23:35:48.000,visit
255008,2019-04-30 01:31:41.000,login
233508,2019-04-30 03:13:13.000,login
227327,2019-04-30 05:30:12.000,visit
838294,2019-04-30 07:26:35.000,visit
894626,2019-04-30 08:40:01.000,visit
233508,2019-04-30 09:08:13.000,visit
534628,2019-04-30 09:11:04.000,visit
918743,2019-04-30 10:20:22.000,visit
752819,2019-04-30 10:42:08.000,visit
101838,2019-04-30 11:07:52.000,visit
511456,2019-04-30 11:54:34.000,visit
255008,2019-04-30 13:24:09.000,login
534628,2019-04-30 14:44:15.000,visit
924657,2019-04-30 15:24:04.000,visit
869459,2019-04-30 16:55:43.000,visit
719967,2019-04-30 17:09:54.000,visit
874144,2019-04-30 17:32:25.000,visit
620946,2019-04-30 17:43:46.000,visit
